,order_id,order_status,payment_status,product_name,date,sku,qty,unit_price,paid_amount,paid_amount_calculated_no_ship_cost,paid_amount_calculated,logistic_cost,logistic_type
300,2000011222121792,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 11:46:07-03:00,DVPARAFUSA01,1,136.8,150.01,136.8,150.01000000000002,13.21,fulfillment
301,2000011222173010,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 11:48:41-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,self_service
302,2000011222219892,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 11:54:37-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
303,2000011222265138,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 11:57:36-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
304,2000011222267380,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 12:00:11-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
305,2000011222509126,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-04 12:22:43-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
306,2000011222570434,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 12:26:58-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
307,2000011222626900,paid,approved,Colchão Inflável De Casal Com Bomba De Ar,2025-04-04 12:33:21-03:00,DVCOLCHAO01,1,177.48,177.48,177.48,177.48,0.0,fulfillment
308,2000011222709922,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 12:42:05-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
309,2000011222822004,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 12:52:31-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
310,2000011222839946,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-04 12:53:47-03:00,DVLAVADORAPREMIUM,2,147.4,294.8,294.8,294.8,0.0,fulfillment
311,2000011220372972,paid,cancelled,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-04 12:58:16-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
312,2000011222998878,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 13:08:22-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
313,2000011223013098,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-04 13:09:00-03:00,DV_CAMERARE,1,23.66,36.56,23.66,36.56,12.9,fulfillment
314,2000011223045728,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 13:14:46-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
315,2000011223100716,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-04 13:16:03-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
316,2000011223146662,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-04 13:20:26-03:00,DV_CAMERARE,4,23.66,94.64,94.64,94.64,0.0,fulfillment
317,2000011223168272,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-04 13:22:12-03:00,DV_CAMERARE,1,23.66,23.66,23.66,23.66,0.0,fulfillment
318,2000011223209594,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 13:29:17-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
319,2000011223298138,cancelled,refunded,Central Multimidia 7pol 2gb 32gb Android Com Câmera De Ré Colorida 2 X 1 Borboleta Ou Inserir,2025-04-04 13:36:48-03:00,DVMULTIMIDIA7CAMERARE,1,444.6,0.0,444.6,444.6,0.0,fulfillment
320,2000011223285720,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 13:37:46-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
321,2000011223370486,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-04 13:42:21-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
322,2000011223436866,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 13:50:24-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
323,2000011223496886,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-04 13:54:22-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
324,2000011223479858,cancelled,refunded,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 13:55:13-03:00,DVLAVADORASTANDARD,1,126.0,0.0,126.0,126.0,0.0,fulfillment
325,2000011223626102,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 14:05:40-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
326,2000011223702126,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 14:13:39-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
327,2000011224071144,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 14:48:53-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
328,2000011224450246,paid,approved,Central Multimidia 9pol 2gb 32gb Android E Câmera De Ré ,2025-04-04 15:24:42-03:00,DVMULTIMIDIA9CAMERARE,1,460.0,460.0,460.0,460.0,0.0,fulfillment
329,2000011224656162,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 15:45:05-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
330,2000011224714426,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-04 15:50:44-03:00,DVLAVADORAPREMIUM,1,147.4,163.26,147.4,163.26,15.86,fulfillment
331,2000011224857546,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 16:07:34-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
332,2000011224896470,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 16:09:17-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
333,2000011224915450,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-04 16:13:16-03:00,DVCALIBPORTCZK,1,125.4,144.32,125.4,144.32,18.92,fulfillment
334,2000011225148512,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-04 16:35:14-03:00,DV_CAMERARE,1,23.66,23.66,23.66,23.66,0.0,fulfillment
335,2000011225181318,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 16:40:55-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
336,2000011225209206,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-04 16:44:47-03:00,DV_CAMERARE,1,23.66,38.96,23.66,38.96,15.3,fulfillment
337,2000011225480144,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-04 17:09:23-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
338,2000011225750020,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 17:39:52-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
339,2000011225998592,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 18:08:59-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
340,2000011226030558,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-04 18:12:56-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
341,2000011226074080,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 18:17:20-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
342,2000011226210016,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 18:31:15-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
343,2000011226505292,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 19:05:25-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
344,2000011226574892,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 19:10:46-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
345,2000011226620064,paid,in_mediation,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-04 19:13:37-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
346,2000011226910822,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-04 19:44:52-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
347,2000011227003624,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-04 19:57:17-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
348,2000011227090268,paid,in_mediation,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-04 20:03:05-03:00,DV_CAMERARE,1,23.66,23.66,23.66,23.66,0.0,fulfillment
349,2000011227196058,paid,in_mediation,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 20:13:36-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
350,2000011227165958,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 20:16:25-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
351,2000011227396816,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-04 20:36:58-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
352,2000011227419452,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-04 20:41:33-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
353,2000011227694884,paid,approved,Central Multimidia 9pol 2gb 32gb Android E Câmera De Ré,2025-04-04 21:07:08-03:00,DVMULTIMIDIA9CAMERARE,1,460.0,460.0,460.0,460.0,0.0,fulfillment
354,2000011227712136,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 21:09:13-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
355,2000011227731858,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-04 21:11:56-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
356,2000011227786558,paid,approved,Colchão Inflável Casal Premium + Bomba De Ar.,2025-04-04 21:17:08-03:00,DVCOLCHAO01,1,177.48,177.48,177.48,177.48,0.0,fulfillment
357,2000011227905040,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 21:31:46-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
358,2000011227949510,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-04 21:36:01-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
359,2000011228151624,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-04 21:57:53-03:00,DV_CAMERARE,1,23.66,23.66,23.66,23.66,0.0,fulfillment
360,2000011228161430,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-04 22:00:15-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
361,2000011228241124,cancelled,refunded,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-04 22:09:13-03:00,DVMULTIMIDIA9_2_32,1,446.5,0.0,446.5,446.5,0.0,fulfillment
362,2000011228397618,cancelled,refunded,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-04 22:31:09-03:00,DVMULTIMIDIA9_2_32,1,446.5,0.0,446.5,446.5,0.0,fulfillment
363,2000011228843106,paid,approved,Kit Lâmpada Ultra Led F7 10.000 Lm 6000k Premium Exclusiva,2025-04-04 23:25:57-03:00,DVLEDF7H7,1,179.9,179.9,179.9,179.9,0.0,fulfillment
364,2000011228894758,paid,approved,Colchão Inflável De Casal Com Bomba De Ar,2025-04-04 23:30:13-03:00,DVCOLCHAO01,1,177.48,188.23,177.48,188.23,10.75,fulfillment
365,2000011229099286,paid,approved,Lavadora Portátil Para Carros Quintal Pressão Recarregável,2025-04-05 00:02:21-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
366,2000011229190076,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-05 00:16:05-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
367,2000011229929600,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-05 04:40:20-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
368,2000011229945060,paid,approved,Colchão Inflável De Casal Com Bomba De Ar,2025-04-05 05:34:03-03:00,DVCOLCHAO01,1,177.48,177.48,177.48,177.48,0.0,fulfillment
369,2000011230148232,cancelled,refunded,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 07:33:06-03:00,DVPARAFUSA01,1,136.8,0.0,136.8,136.8,0.0,fulfillment
370,2000011230239248,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-05 08:05:34-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
371,2000011230432724,paid,approved,Central Multimidia 7pol 2gb 32gb Android Com Câmera De Ré Colorida 2 X 1 Borboleta Ou Inserir,2025-04-05 08:56:05-03:00,DVMULTIMIDIA7CAMERARE,1,444.6,444.6,444.6,444.6,0.0,fulfillment
372,2000011230467978,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 09:08:46-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
373,2000011230530854,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 09:14:42-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
374,2000011230539564,cancelled,refunded,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 09:16:31-03:00,DVPARAFUSA01,1,136.8,0.0,136.8,136.8,0.0,fulfillment
375,2000011230550306,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 09:17:50-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
376,2000011230559198,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 09:19:24-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
377,2000011230533946,paid,cancelled,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 09:28:47-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
378,2000011230883742,cancelled,refunded,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 10:14:19-03:00,DVPARAFUSA01,1,136.8,0.0,136.8,136.8,0.0,fulfillment
379,2000011230984330,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 10:28:17-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
380,2000011231228674,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 10:59:18-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
381,2000011231383742,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 11:18:00-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,146.61,9.81,fulfillment
382,2000011231409112,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-05 11:21:48-03:00,DV_CAMERARE,1,23.66,38.96,23.66,38.96,15.3,fulfillment
383,2000011231480336,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 11:28:27-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
384,2000011231562386,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-05 11:44:03-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
385,2000011231652308,cancelled,refunded,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 11:47:47-03:00,DVLAVADORAPREMIUM,1,147.4,0.0,147.4,147.4,0.0,fulfillment
386,2000011231780210,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 12:01:34-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
387,2000011231916668,paid,approved,Kit Lâmpada Ultra Led Premium Zeus 16.000 Lm 6000k Canceller,2025-04-05 12:17:54-03:00,DVSLEDZEUSH4,1,450.0,450.0,450.0,450.0,0.0,fulfillment
388,2000011232117500,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-05 12:41:50-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
389,2000011232154424,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-05 12:47:16-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
390,2000011232190214,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-05 12:48:44-03:00,DV_CAMERARE,1,23.66,38.96,23.66,38.96,15.3,fulfillment
391,2000011232193220,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-05 12:49:52-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
392,2000011232398780,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-05 13:13:55-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
393,2000011232443986,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 13:21:19-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
394,2000011232668386,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-05 13:44:18-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
395,2000011232754086,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 13:54:04-03:00,DVLAVADORAPREMIUM,1,147.4,169.26,147.4,169.26,21.86,fulfillment
396,2000011233053774,paid,approved,Kit Lâmpada Ultra Led F7 10.000 Lm 6000k Premium Exclusiva,2025-04-05 14:34:02-03:00,DVLEDF7H4,1,179.9,179.9,179.9,179.9,0.0,fulfillment
397,2000011233111016,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 14:35:41-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
398,2000011233122518,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 14:35:42-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,147.4,0.0,fulfillment
399,2000011233146842,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 14:40:32-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
400,2000011233201962,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 14:48:43-03:00,DVCALIBPORTCZK,1,125.4,138.02,125.4,138.02,12.62,fulfillment
401,2000011233382878,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-05 15:08:45-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
402,2000011233402334,paid,approved,Kit Lâmpada Ultra Led F7 10.000 Lm 6000k Premium Exclusiva,2025-04-05 15:09:14-03:00,DVLEDF7H11,1,179.9,179.9,179.9,179.9,0.0,fulfillment
403,2000011233634146,paid,approved,Central Multimidia 9pol 2gb 32gb Quadcore Carplay E Android,2025-04-05 15:35:56-03:00,DVMULTIMIDIA9_2_32,1,446.5,446.5,446.5,446.5,0.0,fulfillment
404,2000011233879234,paid,approved,Câmera De Ré Automotiva 2 Em 1 Colorida Borboleta E Embutir Vision Carro Segurança,2025-04-05 16:07:37-03:00,DV_CAMERARE,1,23.66,39.86,23.66,39.86,16.2,fulfillment
405,2000011233857914,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-05 16:09:05-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
406,2000011234012308,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 16:24:47-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
407,2000011234021910,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 16:26:40-03:00,DVLAVADORAPREMIUM,1,147.4,157.06,147.4,157.06,9.66,fulfillment
408,2000011234202398,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-05 16:49:30-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
409,2000011234219004,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-05 16:50:05-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
410,2000011234367224,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 17:08:12-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
411,2000011234431010,paid,approved,Lavadora Portátil Premium Com Bateria Max De Longa Duração Sem Fio Ar Condicionado Carros Motos,2025-04-05 17:15:16-03:00,DVLAVADORAPREMIUM,1,147.4,147.4,147.4,158.06,10.66,fulfillment
412,2000011234420866,paid,cancelled,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-05 17:24:51-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
413,2000011234608434,paid,approved,Lavadora Portátil Sem Fio Ar Condicionado Carros Motos Bicicletas Sem Fio Ar Condicionado Carros Motos,2025-04-05 17:36:55-03:00,DVLAVADORASTANDARD,1,126.0,126.0,126.0,126.0,0.0,fulfillment
414,2000011234656246,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 17:42:22-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
415,2000011234687740,paid,approved,Central Multimidia 7pol 2gb 32gb Quadcore Carplay E Android Cor Preto,2025-04-05 17:51:08-03:00,DVMULTIMIDIA7_2_32,1,441.6,441.6,441.6,441.6,0.0,fulfillment
416,2000011234751974,paid,approved,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 17:59:05-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
417,2000011234771364,paid,approved,Colchão Inflável De Casal Com Bomba De Ar,2025-04-05 18:01:05-03:00,DVCOLCHAO01,1,177.48,177.48,177.48,177.48,0.0,fulfillment
418,2000011232078870,paid,cancelled,Furadeira Parafusadeira Gambit Kit Profissional Com Maleta,2025-04-05 18:04:42-03:00,DVPARAFUSA01,1,136.8,136.8,136.8,136.8,0.0,fulfillment
419,2000011234848212,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 18:06:29-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
420,2000011234957078,paid,approved,Calibrador Compressor Pneu Digital Carro Bike Moto Sem Fio,2025-04-05 18:22:26-03:00,DVCALIBPORTCZK,1,125.4,125.4,125.4,125.4,0.0,fulfillment
421,2000011234987122,paid,approved,Colchão Inflável De Casal Com Bomba De Ar,2025-04-05 18:25:55-03:00,DVCOLCHAO01,1,177.48,196.23,177.48,196.23,18.75,fulfillment
